Country,Year,Area,Value,Population,GDP
Moldova,1994,Total,13811.0,2966745.0,
Moldova,1992,Total,14821.0,2980965.0,
Moldova,1991,Total,13879.0,2981566.0,
Moldova,1991,Urban,12869.0,2981566.0,
Moldova,1991,Rural,1010.0,2981566.0,
Moldova,1990,Total,13135.0,2977912.0,
Moldova,1990,Urban,12047.0,2977912.0,
Moldova,1990,Rural,1088.0,2977912.0,
Moldova,1989,Total,12401.0,2970039.0,
Moldova,1989,Urban,11228.0,2970039.0,
Moldova,1989,Rural,1173.0,2970039.0,
Moldova,1988,Total,12085.0,2948891.0,
Moldova,1988,Urban,10625.0,2948891.0,
Moldova,1988,Rural,1460.0,2948891.0,
Moldova,1987,Total,11598.0,2916306.0,
Moldova,1987,Urban,10285.0,2916306.0,
Moldova,1987,Rural,1313.0,2916306.0,
Moldova,1986,Total,11633.0,2883057.0,
Moldova,1985,Total,11176.0,2850787.0,
Moldova,1984,Total,11337.0,2820518.0,
Moldova,1983,Total,11449.0,2791207.0,
Moldova,1982,Total,11089.0,2763101.0,
Moldova,1981,Total,10971.0,2735987.0,
Moldova,1980,Total,11273.0,2708675.0,
Moldova,1979,Total,11142.0,2683035.0,
Romania,2022,Total,23289.0,19048502.0,15295.1
Romania,2022,Urban,14435.0,19048502.0,15295.1
Romania,2022,Rural,8854.0,19048502.0,15295.1
Romania,2021,Total,27024.0,19122059.0,14786.94
Romania,2021,Urban,16809.0,19122059.0,14786.94
Romania,2021,Rural,10215.0,19122059.0,14786.94
Romania,2020,Total,22785.0,19265250.0,12928.81
Romania,2020,Urban,14734.0,19265250.0,12928.81
Romania,2020,Rural,8051.0,19265250.0,12928.81
Romania,2019,Total,30197.0,19371648.0,12856.69
Romania,2019,Urban,19121.0,19371648.0,12856.69
Romania,2019,Rural,11076.0,19371648.0,12856.69
Romania,2018,Total,30857.0,19473970.0,12409.79
Romania,2018,Urban,19833.0,19473970.0,12409.79
Romania,2018,Rural,11024.0,19473970.0,12409.79
Romania,2017,Total,31147.0,19588715.0,10667.99
Romania,2017,Urban,20625.0,19588715.0,10667.99
Romania,2017,Rural,10522.0,19588715.0,10667.99
Romania,2016,Total,30497.0,19702267.0,9358.99
Romania,2016,Urban,20485.0,19702267.0,9358.99
Romania,2016,Rural,10012.0,19702267.0,9358.99
Romania,2015,Total,31527.0,19815616.0,8936.16
Romania,2015,Urban,21496.0,19815616.0,8936.16
Romania,2015,Rural,10031.0,19815616.0,8936.16
Romania,2014,Total,27188.0,19908979.0,9987.76
Romania,2014,Urban,18692.0,19908979.0,9987.76
Romania,2014,Rural,8496.0,19908979.0,9987.76
Romania,2013,Total,28507.0,19983693.0,9458.0
Romania,2013,Urban,19594.0,19983693.0,9458.0
Romania,2013,Rural,8913.0,19983693.0,9458.0
Romania,2012,Total,31324.0,20058035.0,8895.66
Romania,2012,Urban,21790.0,20058035.0,8895.66
Romania,2012,Rural,9534.0,20058035.0,8895.66
Romania,2011,Total,35780.0,20147528.0,9525.75
Romania,2011,Urban,25152.0,20147528.0,9525.75
Romania,2011,Rural,10628.0,20147528.0,9525.75
Romania,2010,Total,32632.0,20246871.0,8361.32
Romania,2010,Urban,22144.0,20246871.0,8361.32
Romania,2010,Rural,10488.0,20246871.0,8361.32
Romania,2009,Total,32341.0,20367487.0,8506.76
Romania,2009,Urban,22308.0,20367487.0,8506.76
Romania,2009,Rural,10033.0,20367487.0,8506.76
Romania,2008,Total,35685.0,20537875.0,10405.01
Romania,2008,Urban,24806.0,20537875.0,10405.01
Romania,2008,Rural,10879.0,20537875.0,10405.01
Romania,2007,Total,36308.0,20882982.0,8416.26
Romania,2007,Urban,26066.0,20882982.0,8416.26
Romania,2007,Rural,10242.0,20882982.0,8416.26
Romania,2006,Total,32672.0,21193760.0,5835.84
Romania,2006,Urban,23338.0,21193760.0,5835.84
Romania,2006,Rural,9334.0,21193760.0,5835.84
Romania,2005,Total,33193.0,21319685.0,4667.8
Romania,2005,Urban,23709.0,21319685.0,4667.8
Romania,2005,Rural,9484.0,21319685.0,4667.8
Romania,2004,Total,35225.0,21451748.0,3521.66
Romania,2004,Urban,25134.0,21451748.0,3521.66
Romania,2004,Rural,10091.0,21451748.0,3521.66
Romania,2003,Total,33073.0,21574326.0,2691.01
Romania,2003,Urban,23542.0,21574326.0,2691.01
Romania,2003,Rural,9531.0,21574326.0,2691.01
Romania,2002,Total,31790.0,21730496.0,2127.4
Romania,2002,Urban,22675.0,21730496.0,2127.4
Romania,2002,Rural,9115.0,21730496.0,2127.4
Romania,2001,Total,31135.0,22131970.0,1853.19
Romania,2001,Urban,22362.0,22131970.0,1853.19
Romania,2001,Rural,8773.0,22131970.0,1853.19
Romania,2000,Total,30725.0,22442971.0,1699.54
Romania,2000,Urban,22486.0,22442971.0,1699.54
Romania,2000,Rural,8239.0,22442971.0,1699.54
Romania,1999,Total,34408.0,22472040.0,1631.34
Romania,1999,Urban,25035.0,22472040.0,1631.34
Romania,1999,Rural,9373.0,22472040.0,1631.34
Romania,1998,Total,39985.0,22507344.0,1881.49
Romania,1998,Urban,28702.0,22507344.0,1881.49
Romania,1998,Rural,11283.0,22507344.0,1881.49
Romania,1997,Total,34752.0,22553978.0,1596.05
Romania,1997,Urban,25044.0,22553978.0,1596.05
Romania,1997,Rural,9708.0,22553978.0,1596.05
Romania,1996,Total,35586.0,22619004.0,1647.01
Romania,1996,Urban,26389.0,22619004.0,1647.01
Romania,1996,Rural,9197.0,22619004.0,1647.01
Romania,1995,Total,34906.0,22684270.0,1661.12
Romania,1995,Urban,26023.0,22684270.0,1661.12
Romania,1995,Rural,8883.0,22684270.0,1661.12
Romania,1994,Total,39663.0,22730211.0,1401.87
Romania,1994,Urban,29767.0,22730211.0,1401.87
Romania,1994,Rural,9896.0,22730211.0,1401.87
Romania,1993,Total,31193.0,22763280.0,1224.03
Romania,1993,Urban,23629.0,22763280.0,1224.03
Romania,1993,Rural,7564.0,22763280.0,1224.03
Romania,1992,Total,29290.0,22794284.0,905.92
Romania,1992,Urban,22443.0,22794284.0,905.92
Romania,1992,Rural,6847.0,22794284.0,905.92
Romania,1991,Total,37031.0,23001155.0,1332.6
Romania,1991,Urban,28098.0,23001155.0,1332.6
Romania,1991,Rural,8933.0,23001155.0,1332.6
Romania,1990,Total,32966.0,23201835.0,1766.8
Romania,1990,Urban,25553.0,23201835.0,1766.8
Romania,1990,Rural,7413.0,23201835.0,1766.8
Romania,1989,Total,36008.0,23161458.0,2482.21
Romania,1989,Urban,27961.0,23161458.0,2482.21
Romania,1989,Rural,8047.0,23161458.0,2482.21
Romania,1988,Total,36775.0,23057662.0,2794.55
Romania,1988,Urban,27959.0,23057662.0,2794.55
Romania,1988,Rural,8816.0,23057662.0,2794.55
Romania,1987,Total,34110.0,22949430.0,2710.51
Romania,1987,Urban,26034.0,22949430.0,2710.51
Romania,1987,Rural,8076.0,22949430.0,2710.51
Romania,1986,Total,34562.0,22836841.0,2430.99
Romania,1986,Urban,26281.0,22836841.0,2430.99
Romania,1986,Rural,8281.0,22836841.0,2430.99
Romania,1985,Total,32587.0,22732999.0,2239.1
Romania,1985,Urban,25550.0,22732999.0,2239.1
Romania,1985,Rural,7037.0,22732999.0,2239.1
Romania,1984,Total,32853.0,22640547.0,1805.58
Romania,1984,Urban,24519.0,22640547.0,1805.58
Romania,1984,Rural,8334.0,22640547.0,1805.58
Romania,1983,Total,34534.0,22560478.0,2112.55
Romania,1983,Urban,25899.0,22560478.0,2112.55
Romania,1983,Rural,8635.0,22560478.0,2112.55
Romania,1982,Total,33164.0,22475741.0,2296.83
Romania,1982,Urban,24943.0,22475741.0,2296.83
Romania,1982,Rural,8221.0,22475741.0,2296.83
Romania,1981,Total,33635.0,22353070.0,1977.68
Romania,1981,Urban,25225.0,22353070.0,1977.68
Romania,1981,Rural,8410.0,22353070.0,1977.68
Romania,1980,Total,34130.0,22207282.0,1638.37
Romania,1980,Urban,25215.0,22207282.0,1638.37
Romania,1980,Rural,8915.0,22207282.0,1638.37
Romania,1979,Total,35855.0,22090488.0,1599.4
Romania,1979,Urban,27099.0,22090488.0,1599.4
Romania,1979,Rural,8756.0,22090488.0,1599.4
Romania,1978,Total,33190.0,21951464.0,1492.27
Romania,1978,Urban,24653.0,21951464.0,1492.27
Romania,1978,Rural,8537.0,21951464.0,1492.27
Romania,1977,Total,25726.0,21756096.0,1275.47
Romania,1977,Urban,17827.0,21756096.0,1275.47
Romania,1977,Rural,7899.0,21756096.0,1275.47
Romania,1976,Total,35945.0,21551634.0,1192.55
Romania,1976,Urban,23494.0,21551634.0,1192.55
Romania,1976,Rural,12451.0,21551634.0,1192.55
Romania,1975,Total,34479.0,21293583.0,1075.22
Romania,1974,Total,17951.0,21029429.0,1011.36
Romania,1974,Urban,13798.0,21029429.0,1011.36
Romania,1974,Rural,4153.0,21029429.0,1011.36
Romania,1973,Total,14472.0,20835681.0,977.82
Romania,1973,Urban,11138.0,20835681.0,977.82
Romania,1973,Rural,3334.0,20835681.0,977.82
Romania,1972,Total,11254.0,20657957.0,849.83
Romania,1972,Urban,8788.0,20657957.0,849.83
Romania,1972,Rural,2466.0,20657957.0,849.83
Romania,1971,Total,9570.0,20461567.0,745.08
Romania,1971,Urban,7554.0,20461567.0,745.08
Romania,1971,Rural,2016.0,20461567.0,745.08
Romania,1970,Total,7865.0,20250398.0,634.56
Romania,1970,Urban,6145.0,20250398.0,634.56
Romania,1970,Rural,1720.0,20250398.0,634.56
Romania,1969,Total,6991.0,20009141.0,
Romania,1969,Urban,5568.0,20009141.0,
Romania,1969,Rural,1423.0,20009141.0,
Romania,1968,Total,4023.0,19799831.0,
Romania,1966,Total,25804.0,19215450.0,
Romania,1966,Urban,17887.0,19215450.0,
Romania,1966,Rural,7917.0,19215450.0,
Romania,1965,Total,36914.0,19031576.0,
Romania,1964,Total,35145.0,18919126.0,
Romania,1963,Total,36129.0,18797850.0,
Romania,1962,Total,38095.0,18676550.0,
Romania,1961,Total,33373.0,18555250.0,
Romania,1960,Total,36947.0,18406905.0,
Romania,1959,Total,30937.0,,
Romania,1958,Total,35384.0,,
Romania,1957,Total,33091.0,,
Romania,1956,Total,29142.0,,
Romania,1955,Total,31148.0,,
Romania,1954,Total,28582.0,,
Romania,1953,Total,21868.0,,
Romania,1952,Total,23379.0,,
Romania,1951,Total,20273.0,,
Romania,1950,Total,23941.0,,
Romania,1949,Total,21337.0,,
Romania,1948,Total,17867.0,,
Serbia,2022,Total,9813.0,6664449.0,8802.13
Serbia,2022,Urban,7212.0,6664449.0,8802.13
Serbia,2022,Rural,2601.0,6664449.0,8802.13
Serbia,2021,Total,9790.0,6834326.0,8645.2
Serbia,2021,Urban,7125.0,6834326.0,8645.2
Serbia,2021,Rural,2665.0,6834326.0,8645.2
Serbia,2020,Total,8687.0,6899126.0,7251.49
Serbia,2020,Urban,6315.0,6899126.0,7251.49
Serbia,2020,Rural,2372.0,6899126.0,7251.49
Serbia,2019,Total,10899.0,6945235.0,6960.39
Serbia,2019,Urban,7688.0,6945235.0,6960.39
Serbia,2019,Rural,3211.0,6945235.0,6960.39
Serbia,2018,Total,9995.0,6982604.0,6812.2
Serbia,2018,Urban,7158.0,6982604.0,6812.2
Serbia,2018,Rural,2837.0,6982604.0,6812.2
Serbia,2017,Total,9262.0,7020858.0,5918.26
Serbia,2017,Urban,6714.0,7020858.0,5918.26
Serbia,2017,Rural,2548.0,7020858.0,5918.26
Serbia,2016,Total,9046.0,7058322.0,5430.55
Serbia,2016,Urban,6532.0,7058322.0,5430.55
Serbia,2016,Rural,2514.0,7058322.0,5430.55
Serbia,2015,Total,9381.0,7095383.0,5273.75
Serbia,2015,Urban,6833.0,7095383.0,5273.75
Serbia,2015,Rural,2548.0,7095383.0,5273.75
Serbia,2014,Total,7614.0,7131787.0,6238.39
Serbia,2014,Urban,5322.0,7131787.0,6238.39
Serbia,2014,Rural,2292.0,7131787.0,6238.39
Serbia,2013,Total,8170.0,7166553.0,6395.71
Serbia,2013,Urban,5761.0,7166553.0,6395.71
Serbia,2013,Rural,2409.0,7166553.0,6395.71
Serbia,2012,Total,7372.0,7201497.0,5705.08
Serbia,2012,Urban,5410.0,7201497.0,5705.08
Serbia,2012,Rural,1962.0,7201497.0,5705.08
Serbia,2011,Total,8251.0,7236519.0,6463.54
Serbia,2011,Urban,6192.0,7236519.0,6463.54
Serbia,2011,Rural,2059.0,7236519.0,6463.54
Serbia,2010,Total,6644.0,7291436.0,5463.92
Serbia,2010,Urban,4901.0,7291436.0,5463.92
Serbia,2010,Rural,1743.0,7291436.0,5463.92
Serbia,2009,Total,8505.0,7320807.0,5874.44
Serbia,2009,Urban,5965.0,7320807.0,5874.44
Serbia,2009,Rural,2540.0,7320807.0,5874.44
Serbia,2008,Total,8502.0,7350222.0,6758.47
Serbia,2008,Urban,6061.0,7350222.0,6758.47
Serbia,2008,Rural,2441.0,7350222.0,6758.47
Serbia,2007,Total,8622.0,7381579.0,5564.58
Serbia,2007,Urban,6170.0,7381579.0,5564.58
Serbia,2007,Rural,2452.0,7381579.0,5564.58
Serbia,2006,Total,8204.0,7411569.0,4167.15
Serbia,2006,Urban,5707.0,7411569.0,4167.15
Serbia,2006,Rural,2497.0,7411569.0,4167.15
Serbia,2005,Total,7661.0,7440769.0,3535.11
Serbia,2005,Urban,5282.0,7440769.0,3535.11
Serbia,2005,Rural,2379.0,7440769.0,3535.11
Serbia,2004,Total,8845.0,7463157.0,3324.51
Serbia,2004,Urban,6032.0,7463157.0,3324.51
Serbia,2004,Rural,2813.0,7463157.0,3324.51
Serbia,2003,Total,7938.0,7480591.0,2850.39
Serbia,2003,Urban,5342.0,7480591.0,2850.39
Serbia,2003,Rural,2596.0,7480591.0,2850.39
Serbia,2002,Total,9982.0,7500031.0,2166.03
Serbia,2002,Urban,6876.0,7500031.0,2166.03
Serbia,2002,Rural,3106.0,7500031.0,2166.03
Serbia,2001,Total,7835.0,7503433.0,1636.89
Serbia,2001,Urban,5369.0,7503433.0,1636.89
Serbia,2001,Rural,2466.0,7503433.0,1636.89
Serbia,2000,Total,7689.0,7516346.0,1243.4
Serbia,2000,Urban,5289.0,7516346.0,1243.4
Serbia,2000,Rural,2400.0,7516346.0,1243.4
Serbia,1999,Total,6353.0,7540401.0,1499.77
Serbia,1999,Urban,4472.0,7540401.0,1499.77
Serbia,1999,Rural,1881.0,7540401.0,1499.77
Serbia,1998,Total,6909.0,7567745.0,2021.99
Serbia,1998,Urban,4746.0,7567745.0,2021.99
Serbia,1998,Rural,2163.0,7567745.0,2021.99
Serbia,1997,Total,7378.0,7598538.0,2234.17
Serbia,1997,Urban,4931.0,7598538.0,2234.17
Serbia,1997,Rural,2447.0,7598538.0,2234.17
Serbia,1996,Total,7419.0,7622185.0,2331.54
Serbia,1996,Urban,4809.0,7622185.0,2331.54
Serbia,1996,Rural,2610.0,7622185.0,2331.54
Serbia,1992,Total,6501.0,7604063.0,2725.21
Serbia,1991,Total,8018.0,7595636.0,3713.88
Serbia,1981,Total,9797.0,7736787.0,
Serbia,1971,Total,10111.0,7211716.0,
Serbia,1961,Total,10609.0,6689077.0,
Serbia,1953,Total,7952.0,,
Slovakia,2022,Total,8180.0,5431752.0,20431.62
Slovakia,2022,Urban,4466.0,5431752.0,20431.62
Slovakia,2022,Rural,3714.0,5431752.0,20431.62
Slovakia,2021,Total,8131.0,5447247.0,21766.65
Slovakia,2020,Total,8295.0,5458827.0,19559.78
Slovakia,2019,Total,9466.0,5454147.0,19382.68
Slovakia,2019,Urban,5538.0,5454147.0,19382.68
Slovakia,2019,Rural,3928.0,5454147.0,19382.68
Slovakia,2018,Total,9560.0,5446771.0,19486.49
Slovakia,2018,Urban,5788.0,5446771.0,19486.49
Slovakia,2018,Rural,3772.0,5446771.0,19486.49
Slovakia,2017,Total,9618.0,5439232.0,17584.6
Slovakia,2017,Urban,5824.0,5439232.0,17584.6
Slovakia,2017,Rural,3794.0,5439232.0,17584.6
Slovakia,2016,Total,9286.0,5430798.0,16550.96
Slovakia,2016,Urban,5664.0,5430798.0,16550.96
Slovakia,2016,Rural,3622.0,5430798.0,16550.96
Slovakia,2015,Total,9786.0,5423801.0,16382.35
Slovakia,2015,Urban,5945.0,5423801.0,16382.35
Slovakia,2015,Rural,3841.0,5423801.0,16382.35
Slovakia,2014,Total,10514.0,5418649.0,18691.92
Slovakia,2014,Urban,6490.0,5418649.0,18691.92
Slovakia,2014,Rural,4024.0,5418649.0,18691.92
Slovakia,2013,Total,10946.0,5413393.0,18266.27
Slovakia,2013,Urban,6840.0,5413393.0,18266.27
Slovakia,2013,Rural,4106.0,5413393.0,18266.27
Slovakia,2012,Total,10948.0,5407579.0,17493.84
Slovakia,2012,Urban,6804.0,5407579.0,17493.84
Slovakia,2012,Rural,4144.0,5407579.0,17493.84
Slovakia,2011,Total,11102.0,5398384.0,18470.82
Slovakia,2011,Urban,7053.0,5398384.0,18470.82
Slovakia,2011,Rural,4049.0,5398384.0,18470.82
Slovakia,2010,Total,12015.0,5391428.0,16876.73
Slovakia,2010,Urban,7772.0,5391428.0,16876.73
Slovakia,2010,Rural,4243.0,5391428.0,16876.73
Slovakia,2009,Total,12671.0,5386406.0,16522.94
Slovakia,2009,Urban,8311.0,5386406.0,16522.94
Slovakia,2009,Rural,4360.0,5386406.0,16522.94
Slovakia,2008,Total,12675.0,5379233.0,17974.68
Slovakia,2008,Urban,8637.0,5379233.0,17974.68
Slovakia,2008,Rural,4038.0,5379233.0,17974.68
Slovakia,2007,Total,12174.0,5374622.0,14327.08
Slovakia,2007,Urban,8378.0,5374622.0,14327.08
Slovakia,2007,Rural,3796.0,5374622.0,14327.08
Slovakia,2006,Total,12716.0,5373054.0,10632.81
Slovakia,2006,Urban,8926.0,5373054.0,10632.81
Slovakia,2006,Rural,3790.0,5373054.0,10632.81
Slovakia,2005,Total,11553.0,5372807.0,9120.39
Slovakia,2005,Urban,8209.0,5372807.0,9120.39
Slovakia,2005,Rural,3344.0,5372807.0,9120.39
Slovakia,2004,Total,10889.0,5372280.0,8023.33
Slovakia,2004,Urban,7700.0,5372280.0,8023.33
Slovakia,2004,Rural,3189.0,5372280.0,8023.33
Slovakia,2003,Total,10716.0,5373374.0,6322.94
Slovakia,2003,Urban,7720.0,5373374.0,6322.94
Slovakia,2003,Rural,2996.0,5373374.0,6322.94
Slovakia,2002,Total,10960.0,5376912.0,4615.77
Slovakia,2002,Urban,7782.0,5376912.0,4615.77
Slovakia,2002,Rural,3178.0,5376912.0,4615.77
Slovakia,2001,Total,9817.0,5378867.0,3982.25
Slovakia,2001,Urban,7172.0,5378867.0,3982.25
Slovakia,2001,Rural,2645.0,5378867.0,3982.25
Slovakia,2000,Total,9273.0,5388720.0,3853.56
Slovakia,2000,Urban,6842.0,5388720.0,3853.56
Slovakia,2000,Rural,2431.0,5388720.0,3853.56
Slovakia,1999,Total,9664.0,5396020.0,3873.46
Slovakia,1999,Urban,7150.0,5396020.0,3873.46
Slovakia,1999,Rural,2514.0,5396020.0,3873.46
Slovakia,1998,Total,9312.0,5390516.0,4248.6
Slovakia,1998,Urban,7086.0,5390516.0,4248.6
Slovakia,1998,Rural,2226.0,5390516.0,4248.6
Slovakia,1996,Total,9402.0,5373361.0,4041.13
Slovakia,1995,Total,8978.0,5361999.0,3746.21
Slovakia,1995,Urban,7103.0,5361999.0,3746.21
Slovakia,1995,Rural,1875.0,5361999.0,3746.21
Slovakia,1994,Total,8666.0,5346331.0,2992.74
Slovakia,1994,Urban,6839.0,5346331.0,2992.74
Slovakia,1994,Rural,1827.0,5346331.0,2992.74
Slovakia,1993,Total,8143.0,5325305.0,2595.02
Slovakia,1993,Urban,6485.0,5325305.0,2595.02
Slovakia,1993,Rural,1658.0,5325305.0,2595.02
Slovakia,1992,Total,8057.0,5305016.0,2419.25
Slovakia,1992,Urban,6389.0,5305016.0,2419.25
Slovakia,1992,Rural,1668.0,5305016.0,2419.25
Slovakia,1991,Total,7893.0,5303294.0,2234.52
Slovakia,1991,Urban,6312.0,5303294.0,2234.52
Slovakia,1991,Rural,1581.0,5303294.0,2234.52
Slovakia,1990,Total,8867.0,5299187.0,3202.06
Slovakia,1990,Urban,7103.0,5299187.0,3202.06
Slovakia,1990,Rural,1764.0,5299187.0,3202.06
Slovakia,1989,Total,8304.0,5275942.0,
Slovakia,1989,Urban,6612.0,5275942.0,
Slovakia,1989,Rural,1692.0,5275942.0,
Slovakia,1988,Total,8270.0,5250596.0,
Slovakia,1988,Urban,6591.0,5250596.0,
Slovakia,1988,Rural,1679.0,5250596.0,
Slovenia,2022,Total,2149.0,2112076.0,28295.42
Slovenia,2022,Urban,1231.0,2112076.0,28295.42
Slovenia,2022,Rural,918.0,2112076.0,28295.42
Slovenia,2021,Total,2322.0,2108079.0,29174.25
Slovenia,2021,Urban,1326.0,2108079.0,29174.25
Slovenia,2021,Rural,996.0,2108079.0,29174.25
Slovenia,2020,Total,1774.0,2102419.0,25374.71
Slovenia,2020,Urban,1033.0,2102419.0,25374.71
Slovenia,2020,Rural,741.0,2102419.0,25374.71
Slovenia,2019,Total,2476.0,2088385.0,25740.28
Slovenia,2019,Urban,1473.0,2088385.0,25740.28
Slovenia,2019,Rural,1003.0,2088385.0,25740.28
Slovenia,2018,Total,2347.0,2073894.0,25726.42
Slovenia,2018,Urban,1453.0,2073894.0,25726.42
Slovenia,2018,Rural,894.0,2073894.0,25726.42
Slovenia,2017,Total,2387.0,2066388.0,23155.4
Slovenia,2017,Urban,1483.0,2066388.0,23155.4
Slovenia,2017,Rural,904.0,2066388.0,23155.4
Slovenia,2016,Total,2531.0,2065042.0,21404.74
Slovenia,2016,Urban,1545.0,2065042.0,21404.74
Slovenia,2016,Rural,986.0,2065042.0,21404.74
Slovenia,2015,Total,2432.0,2063531.0,20707.85
Slovenia,2015,Urban,1484.0,2063531.0,20707.85
Slovenia,2015,Rural,948.0,2063531.0,20707.85
Slovenia,2014,Total,2469.0,2061980.0,24063.94
Slovenia,2014,Urban,1399.0,2061980.0,24063.94
Slovenia,2014,Rural,1070.0,2061980.0,24063.94
Slovenia,2013,Total,2351.0,2059953.0,23355.77
Slovenia,2013,Urban,1307.0,2059953.0,23355.77
Slovenia,2013,Rural,1044.0,2059953.0,23355.77
Slovenia,2012,Total,2509.0,2057159.0,22509.66
Slovenia,2012,Urban,1422.0,2057159.0,22509.66
Slovenia,2012,Rural,1087.0,2057159.0,22509.66
Slovenia,2011,Total,2298.0,2052843.0,24941.92
Slovenia,2011,Urban,1308.0,2052843.0,24941.92
Slovenia,2011,Rural,990.0,2052843.0,24941.92
Slovenia,2010,Total,2430.0,2048583.0,23410.08
Slovenia,2010,Urban,1416.0,2048583.0,23410.08
Slovenia,2010,Rural,1014.0,2048583.0,23410.08
Slovenia,2009,Total,2297.0,2039669.0,24621.41
Slovenia,2009,Urban,1290.0,2039669.0,24621.41
Slovenia,2009,Rural,1007.0,2039669.0,24621.41
Slovenia,2008,Total,2246.0,2021316.0,27312.52
Slovenia,2008,Urban,1266.0,2021316.0,27312.52
Slovenia,2008,Rural,980.0,2021316.0,27312.52
Slovenia,2007,Total,2617.0,2018122.0,23726.38
Slovenia,2007,Urban,1473.0,2018122.0,23726.38
Slovenia,2007,Rural,1144.0,2018122.0,23726.38
Slovenia,2006,Total,2334.0,2006868.0,19606.33
Slovenia,2006,Urban,1379.0,2006868.0,19606.33
Slovenia,2006,Rural,955.0,2006868.0,19606.33
Slovenia,2005,Total,2647.0,2000474.0,18059.03
Slovenia,2005,Urban,1623.0,2000474.0,18059.03
Slovenia,2005,Rural,1024.0,2000474.0,18059.03
Slovenia,2004,Total,2411.0,1997012.0,17235.81
Slovenia,2004,Urban,1442.0,1997012.0,17235.81
Slovenia,2004,Rural,969.0,1997012.0,17235.81
Slovenia,2003,Total,2461.0,1995733.0,14896.74
Slovenia,2003,Urban,1533.0,1995733.0,14896.74
Slovenia,2003,Rural,928.0,1995733.0,14896.74
Slovenia,2002,Total,2457.0,1994530.0,11840.6
Slovenia,2002,Urban,1533.0,1994530.0,11840.6
Slovenia,2002,Rural,924.0,1994530.0,11840.6
Slovenia,2001,Total,2274.0,1992060.0,10530.65
Slovenia,2001,Urban,1433.0,1992060.0,10530.65
Slovenia,2001,Rural,841.0,1992060.0,10530.65
Slovenia,2000,Total,2125.0,1988925.0,10225.68
Slovenia,2000,Urban,1392.0,1988925.0,10225.68
Slovenia,2000,Rural,733.0,1988925.0,10225.68
Slovenia,1999,Total,2074.0,1983045.0,11434.1
Slovenia,1998,Total,2074.0,1981629.0,11137.34
Slovenia,1998,Urban,1037.0,1981629.0,11137.34
Slovenia,1998,Rural,1037.0,1981629.0,11137.34
Slovenia,1997,Total,1996.0,1985956.0,10435.13
Slovenia,1996,Total,2004.0,1988628.0,10802.79
Slovenia,1996,Urban,1441.0,1988628.0,10802.79
Slovenia,1996,Rural,563.0,1988628.0,10802.79
Slovenia,1995,Total,1585.0,1989872.0,10724.48
Slovenia,1994,Total,1923.0,1989443.0,7557.0
Slovenia,1993,Total,1962.0,1991746.0,6656.43
Slovenia,1992,Total,1966.0,1996498.0,6578.93
Slovenia,1992,Urban,1370.0,1996498.0,6578.93
Slovenia,1992,Rural,520.0,1996498.0,6578.93
Slovenia,1991,Total,1828.0,1999429.0,6662.8
Slovenia,1991,Urban,1325.0,1999429.0,6662.8
Slovenia,1991,Rural,503.0,1999429.0,6662.8
Slovenia,1990,Total,1858.0,1998161.0,9155.86
Slovenia,1990,Urban,1293.0,1998161.0,9155.86
Slovenia,1990,Rural,565.0,1998161.0,9155.86
Slovenia,1989,Total,2161.0,1996351.0,
Slovenia,1989,Urban,1526.0,1996351.0,
Slovenia,1989,Rural,635.0,1996351.0,
Slovenia,1988,Total,2075.0,1995196.0,
Slovenia,1988,Urban,1531.0,1995196.0,
Slovenia,1988,Rural,544.0,1995196.0,
Slovenia,1987,Total,2163.0,1989776.0,
Slovenia,1987,Urban,1344.0,1989776.0,
Slovenia,1987,Rural,819.0,1989776.0,
Slovenia,1986,Total,2281.0,1965964.0,
Slovenia,1985,Total,2547.0,1941641.0,
Slovenia,1984,Total,2538.0,1932154.0,
Slovenia,1983,Total,2710.0,1922321.0,
Slovenia,1982,Total,2537.0,1910334.0,
Slovenia,1981,Total,2443.0,1906531.0,
Slovenia,1980,Total,2309.0,1901315.0,
Slovenia,1979,Total,2220.0,1882599.0,
Slovenia,1978,Total,2515.0,1862548.0,
Slovenia,1977,Total,2406.0,1842377.0,
Slovenia,1976,Total,2198.0,1820249.0,
Slovenia,1975,Total,2205.0,1793581.0,
Slovenia,1974,Total,2103.0,1776132.0,
Slovenia,1973,Total,2093.0,1766697.0,
Slovenia,1972,Total,1840.0,1752233.0,
Slovenia,1971,Total,1957.0,1738335.0,
Slovenia,1970,Total,1913.0,1724891.0,
Slovenia,1969,Total,2508.0,1713874.0,
Slovenia,1968,Total,2023.0,1704546.0,
Slovenia,1967,Total,1973.0,1689528.0,
Slovenia,1966,Total,1853.0,1669905.0,
Slovenia,1965,Total,1841.0,1649160.0,
Slovenia,1964,Total,1671.0,1632114.0,
Slovenia,1963,Total,1550.0,1616971.0,
Slovenia,1962,Total,1532.0,1603649.0,
Slovenia,1961,Total,1562.0,1594131.0,
Slovenia,1960,Total,1540.0,1584720.0,
Slovenia,1959,Total,1454.0,,
Slovenia,1958,Total,1408.0,,
Slovenia,1957,Total,1393.0,,
Slovenia,1956,Total,1367.0,,
Slovenia,1955,Total,1155.0,,
Slovenia,1954,Total,747.0,,
Spain,2022,Total,81302.0,47759127.0,29771.14
Spain,2021,Total,86851.0,47415794.0,30443.15
Spain,2020,Total,77200.0,47365655.0,26985.35
Spain,2019,Total,91645.0,47134837.0,29583.69
